location,horizon,reference_date,target_end_date,target,output_type,output_type_id,value,model
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,4,AI4Casting_Hub-Flatline
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,6,AI4Casting_Hub-Flatline
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,9,AI4Casting_Hub-Flatline
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,11,AI4Casting_Hub-Flatline
ns,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,15,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,5,AI4Casting_Hub-Flatline
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,9,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,4,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,8,AI4Casting_Hub-Flatline
nu,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,12,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,3,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,5,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,8,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,10,AI4Casting_Hub-Flatline
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,14,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,4,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,9,AI4Casting_Hub-Flatline
pe,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,12,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,3,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,6,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,8,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,10,AI4Casting_Hub-Flatline
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,14,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,3,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,5,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,7,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,10,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,12,AI4Casting_Hub-Flatline
qc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,16,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,3,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,5,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,8,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,10,AI4Casting_Hub-Flatline
sk,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,14,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,2,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,4,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,7,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,9,AI4Casting_Hub-Flatline
territories,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,13,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,4,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,6,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,9,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,11,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,14,AI4Casting_Hub-Flatline
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,17,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,1,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
ab,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,2,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,1,AI4Casting_Hub-Flatline
atlantic,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,1,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,2,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,2,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,2,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,2,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Flatline
bc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,3,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,1,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
ca,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,2,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
mb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,1,AI4Casting_Hub-Flatline
nb,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,1,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,1,AI4Casting_Hub-Flatline
nl,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,1,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,1,AI4Casting_Hub-Flatline
ns,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,1,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
nt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
nu,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,1,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
on,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,2,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
pe,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,1,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
prairies,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,2,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,1,AI4Casting_Hub-Flatline
qc,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,1,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,1,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,1,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
sk,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,2,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
territories,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.75,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.9,0,AI4Casting_Hub-Flatline
yt,0,2025-11-22,2025-11-22,pct wk rsv lab det,quantile,0.975,0,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Flatline
ab,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,7,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
atlantic,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,1,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,2,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,3,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,4,AI4Casting_Hub-Flatline
bc,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,7,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,2,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Flatline
ca,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
mb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
nb,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,5,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
nl,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,1,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,3,AI4Casting_Hub-Flatline
ns,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.975,6,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.025,0,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.1,0,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.25,0,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.5,0,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.75,1,AI4Casting_Hub-Flatline
nt,1,2025-11-22,2025-11-29,pct wk rsv lab det,quantile,0.9,2,AI4Casting_Hub-Flatline
